,station_id,name,city,country,latitude,longitude,state
0,12,SPARTAN - IIT Kanpur,Kanpur,IN,26.519,80.233,Uttar Pradesh
1,13,"Delhi Technological University, Delhi - CPCB",Delhi,IN,28.744,77.12,Delhi
2,15,IGI Airport,Airport,IN,28.56,77.094,Delhi
3,16,Civil Lines,Lines,IN,28.6787,77.2262,Delhi
4,17,"R K Puram, Delhi - DPCC",Delhi,IN,28.563262,77.186937,Delhi
5,50,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,28.674045,77.131023,Delhi
6,103,"Income Tax Office, Delhi - CPCB",Delhi,IN,28.6235,77.2494,Delhi
7,235,"Anand Vihar, New Delhi - DPCC",Delhi,IN,28.646835,77.316032,Delhi
8,236,"Mandir Marg, Delhi - DPCC",Delhi,IN,28.6341,77.2005,Delhi
9,286,Collectorate - Gaya - BSPCB,Gaya,IN,24.7489694,84.9438395,Bihar
10,301,"Vikas Sadan, Gurugram - HSPCB",Gurugram,IN,28.4501238,77.0263051,Haryana
11,346,"MD University, Rohtak - HSPCB",Rohtak,IN,28.876028,76.619464,Haryana
12,354,"Lalbagh, DN Park",DN Park,IN,26.84578611,80.93874444,Uttar Pradesh
13,378,Alandur Bus Depot,Depot,IN,12.99711389,80.19151667,Tamil Nadu
14,407,"Zoo Park, Hyderabad - TSPCB",Hyderabad,IN,17.349694,78.451437,Telangana
15,412,"Peenya, Bengaluru - KSPCB",Bengaluru,IN,13.0339,77.51321111,Karnataka
16,431,"IHBAS, Delhi - CPCB",Delhi,IN,28.6821,77.305,Delhi
17,594,"BTM Layout, Bengaluru - KSPCB",Bengaluru,IN,12.91281111,77.60921944,Karnataka
18,697,"Haldia, Haldia - WBPCB",Haldia,IN,22.06047,88.109737,West Bengal
19,703,Collectorate Jodhpur - RSPCB,Jodhpur,IN,26.2920639,73.03791111,Rajasthan
20,716,"Rabindra Bharati University, Kolkata - WBSPCB",Kolkata,IN,22.627875,88.3804,West Bengal
21,797,City Railway Station - KSPCB,KSPCB,IN,12.9773472,77.57069722,Karnataka
22,854,Chandrapur,Chandrapur,IN,19.95,79.3,Maharashtra
23,860,"Sanjay Palace, Agra - UPPCB",Agra,IN,27.19865833,78.00598056,Uttar Pradesh
24,910,Victoria Memorial - WBSPCB,WBSPCB,IN,22.572646,88.363895,West Bengal
25,985,Collectorate - Muzaffarpur - BSPCB,BSPCB,IN,26.0762,85.4115,Bihar
26,2345,VK Industrial Area Jaipur - RSPCB,Jaipur,IN,26.9738778,75.77387778,Rajasthan
27,2456,"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,IN,26.83399722,80.8917361,Uttar Pradesh
28,2459,US Diplomatic Post: Hyderabad,Hyderabad,IN,17.443464,78.47489,Telangana
29,2460,US Diplomatic Post: Kolkata,Kolkata,IN,22.547142,88.351048,West Bengal
30,2461,US Diplomatic Post: Chennai,Chennai,IN,13.052371,80.251932,Tamil Nadu
31,2463,Central School,School,IN,26.85272778,80.99632778,Uttar Pradesh
32,2503,"Shadipur, Delhi - CPCB",Delhi,IN,28.6517,77.1581,Delhi
33,2549,IIT,Chennai,IN,12.99251389,80.23744722,Tamil Nadu
34,2583,"Sector-6, Panchkula - HSPCB ",Panchkula,IN,30.7057778,76.85318056,Haryana
35,2585,AAQMS Karve Road Pune,Pune,IN,18.497484,73.81349,Maharashtra
36,2586,"Manali, Chennai - CPCB",Chennai,IN,13.164544,80.26285,Tamil Nadu
37,2587,"Sector16A, Faridabad - HSPCB",Faridabad,IN,28.41012222,77.313775,Haryana
38,2589,SaneguravaHalli - KSPCB,KSPCB,IN,12.9916694,77.54583056,Karnataka
39,2591,Ardhali Bazar,Bazar,IN,25.35055556,82.97833333,Uttar Pradesh
40,2592,"BWSSB Kadabesanahalli, Bengaluru - KSPCB",Bengaluru,IN,12.93890556,77.69727222,Karnataka
41,2593,IGSC Planetarium Complex - Patna - BSPCB,Patna,IN,25.3636,85.0755,Bihar
42,2594,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,IN,17.42329722,78.47469722,Telangana
43,2595,Nehru Nagar,Nagar,IN,26.4703088,80.3251749,Uttar Pradesh
44,2596,"Solapur, Solapur - MPCB",Solapur,IN,17.6599188,75.9063906,Maharashtra
45,2597,US Diplomatic Post: New Delhi,Delhi,IN,28.598096,77.189066,Delhi
46,2598,Navi Mumbai Municipal Corporation Airoli,Mumbai,IN,19.1494,72.9986,Maharashtra
47,5404,"Pusa, Delhi - IMD",Delhi,IN,28.639645,77.146263,Delhi
48,5408,"Secretariat, Amaravati - APPCB",Amaravati,IN,16.5150833,80.5181667,Andhra Pradesh
49,5443,"Mahakaleshwar Temple, Ujjain - MPPCB",Ujjain,IN,23.182719,75.768218,Madhya Pradesh
50,5505,"Birla Staff colony, Satna - MPPCB",Satna,IN,24.5908256,80.8574279,Madhya Pradesh
51,5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,28.647622,77.315809,Delhi
52,5540,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,28.6670856,77.1301247,Delhi
53,5541,"Burari Crossing, New Delhi - IMD",Delhi,IN,28.7256504,77.2011573,Delhi
54,5542,"Civil Line, Jalandhar - PPCB",Jalandhar,IN,31.321907,75.578914,Punjab
55,5544,"Model Town, Patiala - PPCB",Patiala,IN,30.349388,76.366642,Punjab
56,5546,Tata Stadium - Jorapokhar - JSPCB,JSPCB,IN,23.707909,86.41467,Jharkhand
57,5547,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,12.9352049,77.6814488,Karnataka
58,5548,"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,12.9135218,77.5950804,Karnataka
59,5551,"Golden Temple, Amritsar - PPCB",Amritsar,IN,31.62,74.876512,Punjab
60,5552,"MD University, Rohtak - HSPCB",Rohtak,IN,28.870083,76.6205,Haryana
61,5558,"Alandur Bus Depot, Chennai - CPCB",Chennai,IN,12.9099161,80.1076538,Tamil Nadu
62,5559,"Collectorate, Gaya - BSPCB",Gaya,IN,24.7955,84.9994,Bihar
63,5565,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,IN,19.9775302,79.2337086,Maharashtra
64,5566,"Talcher Coalfields,Talcher - OSPCB",Talcher,IN,20.9360711,85.1707021,Odisha
65,5569,"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,IN,30.9028,75.8086,Punjab
66,5570,"Aya Nagar, New Delhi - IMD",Delhi,IN,28.474261,77.131606,Delhi
67,5574,"City Railway Station, Bengaluru - KSPCB",Bengaluru,IN,12.9756843,77.5660749,Karnataka
68,5576,"Moti Doongri, Alwar - RSPCB",Alwar,IN,27.554793,76.611536,Rajasthan
69,5581,"Pusa, New Delhi - IMD",Delhi,IN,28.610304,77.0996943,Delhi
70,5585,"Ashok Nagar, Udaipur - RSPCB",Udaipur,IN,24.5886166,73.6321397,Rajasthan
71,5586,"Sirifort, Delhi - CPCB",Delhi,IN,28.5504249,77.2159377,Delhi
72,5587,"Collectorate, Jodhpur - RSPCB",Jodhpur,IN,26.268249,73.0193853,Rajasthan
73,5588,"RIICO Ind. Area III, Bhiwadi - RSPCB",Bhiwadi,IN,28.194909,76.862296,Rajasthan
74,5590,"Ardhali Bazar, Varanasi - UPPCB",Varanasi,IN,25.3505986,82.9083074,Uttar Pradesh
75,5592,"Gangapur Road, Nashik - MPCB",Nashik,IN,20.0073285,73.7762427,Maharashtra
76,5593,"Pimpleshwar Mandir, Thane - MPCB",Thane,IN,19.192056,72.9585188,Maharashtra
77,5594,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,IN,26.1209,85.3647,Bihar
78,5596,"Secretariat, Amaravati - APPCB",Amaravati,IN,16.5150833,80.5181667,Andhra Pradesh
79,5598,"Sector - 125, Noida, UP - UPPCB",Noida,IN,28.5447608,77.3231257,Uttar Pradesh
80,5599,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,IN,17.540891,78.358528,Telangana
81,5601,"Lajpat Nagar, Moradabad - UPPCB",Moradabad,IN,28.825341,78.7213009,Uttar Pradesh
82,5602,"Asansol Court Area, Asansol - WBPCB",Asansol,IN,23.685297,86.945968,West Bengal
83,5603,"Sector-2 Industrial Area, Pithampur - MPPCB",Pithampur,IN,22.624758,75.675238,Madhya Pradesh
84,5604,"Nishant Ganj, Lucknow - UPPCB",Lucknow,IN,26.871428,80.957145,Uttar Pradesh
85,5607,"Peenya, Bengaluru - CPCB",Bengaluru,IN,13.0270199,77.494094,Karnataka
86,5608,"GM Office, Brajrajnagar - OSPCB",Brajrajnagar,IN,21.8004996,83.8396977,Odisha
87,5609,"Anam Kala Kendram, Rajamahendravaram - APPCB",Rajamahendravaram,IN,16.9872867,81.7363176,Andhra Pradesh
88,5610,"North Campus, DU, Delhi - IMD",Delhi,IN,28.6573814,77.1585447,Delhi
89,5611,"Chandrapur, Chandrapur - MPCB",Chandrapur,IN,19.645324,77.6345232,Maharashtra
90,5612,"Shastri Nagar, Jaipur - RSPCB",Jaipur,IN,26.9502929,75.730943,Rajasthan
91,5613,"ITO, New Delhi - CPCB",Delhi,IN,28.628624,77.24106,Delhi
92,5614,"Padmapukur, Howrah - WBPCB",Howrah,IN,22.5687319,88.2797276,West Bengal
93,5615,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",Durgapur,IN,23.5404352,87.2892225,West Bengal
94,5616,"Sector - 62, Noida, UP - IMD",Noida,IN,28.6245479,77.3577104,Uttar Pradesh
95,5617,"Sector- 16A, Faridabad - HSPCB",Faridabad,IN,28.4088421,77.3099081,Haryana
96,5619,"Vindhyachal STPS, Singrauli - MPPCB",Singrauli,IN,24.10897,82.64558,Uttar Pradesh
97,5621,"Opp GPO Civil Lines, Nagpur - MPCB",Nagpur,IN,21.152875,79.0517531,Maharashtra
98,5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,28.60909,77.0325413,Delhi
99,5623,"Central University, Hyderabad - TSPCB",Hyderabad,IN,17.460103,78.334361,Telangana
100,5624,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,IN,17.5316895,78.218939,Telangana
101,5625,"RIMT University, Mandi Gobindgarh - PPCB",Mandi Gobindgarh,IN,30.649961,76.331442,Punjab
102,5626,"DTU, New Delhi - CPCB",Delhi,IN,28.7500499,77.1112615,Delhi
103,5627,"CRRI Mathura Road, New Delhi - IMD",Delhi,IN,28.5512005,77.2735737,Delhi
104,5628,"GVM Corporation, Visakhapatnam - APPCB",Visakhapatnam,IN,17.722682,83.308197,Andhra Pradesh
105,5630,"Shadipur, Delhi - CPCB",Delhi,IN,28.6514781,77.1473105,Delhi
106,5631,"Maninagar, Ahmedabad - GPCB",Ahmedabad,IN,23.002657,72.591912,Gujarat
107,5632,"Sector-D Industrial Area, Mandideep - MPPCB",Mandideep,IN,23.10844,77.511428,Madhya Pradesh
108,5633,"Police Commissionerate, Jaipur - RSPCB",Jaipur,IN,26.9164092,75.7994901,Rajasthan
109,5634,"Lodhi Road, New Delhi - IMD",Delhi,IN,28.5918245,77.2273074,Delhi
110,5635,"Adarsh Nagar, Jaipur - RSPCB",Jaipur,IN,26.902909,75.836858,Rajasthan
111,5636,"Shrinath Puram, Kota - RSPCB",Kota,IN,25.14389,75.821256,Rajasthan
112,5638,"Indira Colony Vistar, Pali - RSPCB",Pali,IN,25.771061,73.340227,Rajasthan
113,5639,"R K Puram, New Delhi - DPCC",Delhi,IN,28.5646102,77.1670103,Delhi
114,5641,"Mandir Marg, New Delhi - DPCC",Delhi,IN,28.6372688,77.2005604,Delhi
115,5642,"More Chowk Waluj, Aurangabad - MPCB",Aurangabad,IN,19.8389439,75.244448,Maharashtra
116,5644,"Sanegurava Halli, Bengaluru - KSPCB",Bengaluru,IN,12.990328,77.5431385,Karnataka
117,5645,"ICRISAT Patancheru, Hyderabad - TSPCB",Hyderabad,IN,17.5184,78.278777,Telangana
118,5646,"Plammoodu, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,IN,8.5149093,76.9435879,Kerala
119,5647,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,IN,17.4559458,78.4332152,Telangana
120,5648,"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,IN,26.6883049,88.412668,West Bengal
121,5649,"Tirumala, Tirupati - APPCB",Tirupati,IN,13.67,79.35,Andhra Pradesh
122,5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,28.5627763,77.1180053,Delhi
123,5652,"IGSC Planetarium Complex, Patna - BSPCB",Patna,IN,25.5941,85.1376,Bihar
124,5655,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,13.0052189,80.2398125,Tamil Nadu
125,5657,"Central School, Lucknow - CPCB",Lucknow,IN,26.8821003,80.9302753,Uttar Pradesh
126,5659,"Lalbagh, Lucknow - CPCB",Lucknow,IN,26.8458805,80.9365541,Uttar Pradesh
127,5661,"Karve Road Pune, Pune - MPCB",Pune,IN,18.5011743,73.8165527,Maharashtra
128,5662,"Nehru Nagar, Kanpur - UPPCB",Kanpur,IN,26.4703136,80.3229863,Uttar Pradesh
129,5664,"PWD Grounds, Vijayawada - APPCB",Vijayawada,IN,16.507014,80.627767,Andhra Pradesh
130,5665,"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,IN,28.6603346,77.3572563,Uttar Pradesh
131,5667,"Bhopal Chauraha, Dewas - MPPCB",Bhopal,IN,22.9682591,76.064118,Madhya Pradesh
132,5742,"Patparganj, Delhi - DPCC",Delhi,IN,28.6310495,77.2846218,Delhi
133,5743,"Rohini, Delhi - DPCC",Delhi,IN,28.7407056,77.0577492,Delhi
134,5744,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,28.4997315,77.2649067,Delhi
135,5745,"Ghusuri, Howrah - WBPCB",Howrah,IN,22.5565568,87.895755,West Bengal
136,5753,"Vivek Vihar, Delhi - DPCC",Delhi,IN,28.6687803,77.3130982,Delhi
137,5754,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,28.5828503,77.2321778,Delhi
138,5755,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,28.6125027,77.2351994,Delhi
139,5759,"Sonia Vihar, Delhi - DPCC",Delhi,IN,28.67795,77.29868,Delhi
140,5760,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,28.5206826,76.8023871,Delhi
141,5761,"Jahangirpuri, Delhi - DPCC",Delhi,IN,28.7258373,77.1605631,Delhi
142,5762,"Ashok Vihar, Delhi - DPCC",Delhi,IN,28.6957202,77.1812947,Delhi
143,5763,"Narela, Delhi - DPCC",Delhi,IN,28.8446874,77.0332666,Delhi
144,5765,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,28.5366411,77.2664587,Delhi
145,5766,"Nehru Nagar, Delhi - DPCC",Delhi,IN,28.5639543,77.2587868,Delhi
146,6310,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,IN,22.5824635,88.3572447,West Bengal
147,6314,"NISE Gwal Pahari, Gurugram - IMD",Gurugram,IN,28.4228859,76.8496963,Haryana
148,6356,"Pusa, Delhi - DPCC",Delhi,IN,28.639645,77.146262,Delhi
149,6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,28.674045,77.131023,Delhi
150,6358,"Mandir Marg, New Delhi - DPCC",Delhi,IN,28.636429,77.201067,Delhi
151,6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",Delhi,IN,28.6811736,77.3025234,Delhi
152,6442,"Ratanpura, Rupnagar - Ambuja Cements",Rupnagar,IN,31.0325454,76.5623046,Punjab
153,6443,"Bandhavgar Colony, Satna - Birla Cement",Satna,IN,24.58434363,80.8549414,Madhya Pradesh
154,6920,"Manali Village, Chennai - TNPCB",Chennai,IN,11.258244,77.552429,Tamil Nadu
155,6923,"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,IN,29.4723508,77.7194031,Uttar Pradesh
156,6924,"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,IN,28.646233,77.358075,Uttar Pradesh
157,6927,"Colaba, Mumbai - MPCB",Mumbai,IN,18.91,72.82,Maharashtra
158,6928,"Vasai West, Mumbai - MPCB",Mumbai,IN,19.3832,72.8204,Maharashtra
159,6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,28.611281,77.237738,Delhi
160,6930,"Gobind Pura, Yamuna Nagar - HSPCB",Yamuna Nagar,IN,30.1480566,77.2893471,Haryana
161,6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,28.5710274,77.0719006,Delhi
162,6932,"Alipur, Delhi - DPCC",Delhi,IN,28.815329,77.15301,Delhi
163,6933,"Shasthri Nagar, Ratlam - IPCA Lab",Ratlam,IN,23.331731,75.045981,Madhya Pradesh
164,6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,28.498571,77.26484,Delhi
165,6935,"Urban Estate-II, Hisar - HSPCB",Hisar,IN,29.14056,75.744941,Haryana
166,6936,"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,IN,28.6701,76.9254,Haryana
167,6937,"Sector-10, Gandhinagar - GPCB",Gandhinagar,IN,23.221714,72.654328,Gujarat
168,6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,28.672342,77.31526,Delhi
169,6939,"Hardev Nagar, Bathinda - PPCB",Bathinda,IN,30.233011,74.907758,Punjab
170,6940,"Kalal Majra, Khanna - PPCB",Khanna,IN,30.736056,76.209694,Punjab
171,6941,"Railway Colony, Guwahati - APCB",Guwahati,IN,26.1445,91.7362,Assam
172,6942,"Phase-4 GIDC, Vatva - GPCB",Vatva,IN,22.969611,72.6435,Gujarat
173,6943,"Mahape, Navi Mumbai - MPCB",Mumbai,IN,19.1135051,73.008978,Maharashtra
174,6944,"H.B. Colony, Bhiwani - HSPCB",Bhiwani,IN,28.806223,76.141105,Haryana
175,6945,"Kurla, Mumbai - MPCB",Mumbai,IN,19.0863,72.8888,Maharashtra
176,6946,"Belur Math, Howrah - WBPCB",Howrah,IN,22.629801,88.352017,West Bengal
177,6947,"General Hospital, Mandikhera - HSPCB",Mandikhera,IN,27.9002,76.9938,Haryana
178,6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,IN,19.10078,72.87462,Maharashtra
179,6949,"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,IN,28.2068,76.7997,Haryana
180,6950,"Jadavpur, Kolkata - WBPCB",Kolkata,IN,22.49929,88.36917,West Bengal
181,6951,"Murthal, Sonipat - HSPCB",Sonipat,IN,29.0272,77.0621,Haryana
182,6952,"F-Block, Sirsa - HSPCB",Sirsa,IN,29.5364,75.0158,Haryana
183,6953,"Sector-2 IMT, Manesar - HSPCB",Manesar,IN,28.360699,76.93609,Haryana
184,6954,"Chikkaballapur Rural, Chikkaballapur - KSPCB",Chikkaballapur,IN,13.428828,77.731418,Karnataka
185,6955,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",Kalaburagi,IN,17.321993,76.822628,Karnataka
186,6956,"Powai, Mumbai - MPCB",Mumbai,IN,19.1375,72.915056,Maharashtra
187,6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,28.58028,77.233829,Delhi
188,6958,"Sector-18, Panipat - HSPCB",Panipat,IN,29.435587,76.975531,Haryana
189,6959,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,IN,19.000083,72.813993,Maharashtra
190,6960,"Patparganj, Delhi - DPCC",Delhi,IN,28.623748,77.287205,Delhi
191,6961,"Shrivastav Colony, Damoh - MPPCB",Damoh,IN,23.81748678,79.446246,Madhya Pradesh
192,6962,"GIDC, Ankleshwar - GPCB",Ankleshwar,IN,21.613267,73.010555,Gujarat
193,6963,"Police Lines, Jind - HSPCB",Jind,IN,29.307814,76.337619,Haryana
194,6964,"Patti Mehar, Ambala - HSPCB",Ambala,IN,30.379589,76.778328,Haryana
195,6965,"Borivali East, Mumbai - MPCB",Mumbai,IN,19.227474,72.864394,Maharashtra
196,6966,"Udyogamandal, Eloor - Kerala PCB",Eloor,IN,10.073232,76.302765,Kerala
197,6967,"Sion, Mumbai - MPCB",Mumbai,IN,19.047,72.8746,Maharashtra
198,6968,"Phase-1 GIDC, Vapi - GPCB",Vapi,IN,20.362421,72.918013,Gujarat
199,6969,"Huda Sector, Fatehabad - HSPCB",Fatehabad,IN,29.503664,75.467934,Haryana
200,6970,"Shastri Nagar, Narnaul - HSPCB",Narnaul,IN,28.060249,76.113115,Haryana
201,6971,"Rishi Nagar, Kaithal - HSPCB",Kaithal,IN,29.8006,76.4155,Haryana
202,6972,"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,IN,28.3419248,77.319699,Haryana
203,6973,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,12.920984,77.584908,Karnataka
204,6974,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,IN,12.951913,77.539784,Karnataka
205,6975,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,12.917348,77.622813,Karnataka
206,6976,"Jai Bhim Nagar, Meerut - UPPCB",Meerut,IN,28.9535882,77.7622941,Uttar Pradesh
207,6978,"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,IN,28.47272,77.482,Uttar Pradesh
208,6979,"New Collectorate, Baghpat - UPPCB",Baghpat,IN,28.974801,77.213357,Uttar Pradesh
209,6980,"Sector-1, Noida - UPPCB",Noida,IN,28.589247,77.321962,Uttar Pradesh
210,6981,"Fort William, Kolkata - WBPCB",Kolkata,IN,22.55664,88.342674,West Bengal
211,6982,"Deshpande Nagar, Hubballi - KSPCB",Hubballi,IN,15.351773,75.140726,Karnataka
212,6983,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,12.938539,77.5901,Karnataka
213,6984,"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,13.029152,77.585901,Karnataka
214,6985,"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,IN,28.406963,77.849831,Uttar Pradesh
215,6986,"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,IN,28.557054,77.453663,Uttar Pradesh
216,6987,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,19.10861,72.83622,Maharashtra
217,6988,"Sector-116, Noida - UPPCB",Noida,IN,28.56923,77.393848,Uttar Pradesh
218,7005,"Loni, Ghaziabad - UPPCB",Ghaziabad,IN,28.757294,77.278792,Uttar Pradesh
219,7044,"R K Puram, Delhi - DPCC",Delhi,IN,28.563262,77.186937,Delhi
220,7140,"Gomti Nagar, Lucknow - UPPCB",Lucknow,IN,26.86812,81.005119,Uttar Pradesh
221,7280,"Shyam Nagar, Palwal - HSPCB",Palwal,IN,28.1485564,77.3320667,Haryana
222,7281,"Shyam Nagar, Palwal - HSPCB",Palwal,IN,28.1485564,77.3320667,Haryana
223,7282,"Sector-7, Kurukshetra - HSPCB",Kurukshetra,IN,29.966942,76.875879,Haryana
224,7283,"MD University, Rohtak - HSPCB",Rohtak,IN,28.87793,76.620825,Haryana
225,7289,"Hebbal 1st Stage, Mysuru - KSPCB",Mysuru,IN,12.21041,76.37376,Karnataka
226,7292,"Chhoti Gwaltoli, Indore - MPPCB",Indore,IN,22.431,75.5213,Madhya Pradesh
